Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,distance,hour_of_day,weekday,Delivery_Time
25,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,19,4,45
33,4.9,Sunny,Jam ,motorcycle ,Other,0.07071067811865325,20,0,135
31,4.8,Stormy,Low ,motorcycle ,Metropolitian ,0.014142135623733162,10,6,105
24,5.0,Cloudy,Jam ,scooter ,Metropolitian ,0.15556349186103965,20,0,205
23,4.7,Sandstorms,Medium ,van,Metropolitian ,0.07071067811865325,18,3,115
37,4.0,Stormy,Medium ,motorcycle ,Urban ,0.12727922061358088,18,2,31
39,4.8,Stormy,Low ,motorcycle ,Urban ,0.11313708498984519,23,4,100
34,4.4,Cloudy,Jam ,motorcycle ,Urban ,0.1979898987322341,21,0,210
30,5.0,Fog,High ,scooter ,Metropolitian ,0.028284271247458786,11,1,190
39,5.0,Windy,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,21,4,190
22,4.2,Stormy,Jam ,motorcycle ,Metropolitian ,0.04242640687118315,21,3,185
38,5.0,Cloudy,Jam ,scooter ,Other,0.07071067811865199,19,0,130
35,4.0,Sandstorms,High ,motorcycle ,Metropolitian ,0.028284271247458786,11,4,205
39,5.0,Stormy,Low ,motorcycle ,Metropolitian ,0.1131370849898476,22,2,110
26,4.9,Fog,Medium ,motorcycle ,Metropolitian ,0.0565685424949238,15,3,110
38,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,0.0848528137423864,19,0,75
29,4.8,Sunny,Jam ,van,Urban ,0.18384776310850237,19,2,21
27,4.8,Windy,Low ,motorcycle ,Urban ,0.12727922061358088,22,2,110
37,5.0,Cloudy,Medium ,motorcycle ,Urban ,0.056568542494920084,15,4,90
34,5.0,Fog,Low ,motorcycle ,Urban ,0.028284271247458786,9,6,75
25,4.9,Windy,Medium ,motorcycle ,Metropolitian ,0.12727922061357855,18,0,115
38,4.7,Stormy,Low ,motorcycle ,Metropolitian ,0.11313708498984519,23,5,110
30,4.9,Windy,Medium ,scooter ,Metropolitian ,0.056568542494928875,15,0,125
37,4.3,Cloudy,Jam ,scooter ,Metropolitian ,0.15556349186103965,21,5,205
30,5.0,Sandstorms,Medium ,scooter ,Metropolitian ,0.11313708498984519,17,5,135
37,4.7,Sunny,Low ,scooter ,Metropolitian ,0.15556349186104218,22,5,95
36,4.6,Windy,Jam ,motorcycle ,Metropolitian ,0.1555634918610409,19,6,270
26,4.6,Sunny,Medium ,scooter ,Metropolitian ,0.15556349186103965,18,2,90
23,4.8,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623735673,10,0,100
37,4.9,Cloudy,Medium ,motorcycle ,Urban ,0.1838477631084997,18,5,185
25,4.6,Fog,High ,motorcycle ,Metropolitian ,0.028284271247468833,11,5,105
22,4.9,Cloudy,Jam ,scooter ,Metropolitian ,54.43381114426951,20,4,165
25,4.7,Stormy,Jam ,scooter ,Urban ,0.15556349186103965,19,3,125
20,4.9,Windy,Low ,motorcycle ,Metropolitian ,0.12727922061358088,22,5,105
32,4.3,Stormy,Medium ,scooter ,Metropolitian ,0.11313708498984645,17,0,195
29,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.07071067811865074,21,3,100
20,4.0,Stormy,Low ,motorcycle ,Metropolitian ,0.028284271247468833,10,2,130
20,4.3,Cloudy,Medium ,scooter ,Metropolitian ,0.12727922061358088,17,0,155
33,4.9,Windy,Medium ,motorcycle ,Urban ,0.056568542494920084,16,6,125
34,4.9,Cloudy,High ,scooter ,Metropolitian ,0.05656854249491883,14,3,160
37,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.05656854249492762,15,0,125
38,5.0,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623735673,10,0,19
24,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,0.09899494936612083,22,1,70
20,4.0,Fog,High ,scooter ,Metropolitian ,0.05656854249492762,12,0,165
37,4.6,Windy,Low ,motorcycle ,Metropolitian ,0.1838477631084997,0,6,135
32,4.7,Windy,Low ,scooter ,Metropolitian ,0.0848528137423864,23,3,110
39,4.8,Sunny,High ,van,Urban ,0.05656854249491757,14,2,105
39,4.0,Fog,Low ,motorcycle ,Metropolitian ,0.15556349186103965,23,2,220
28,4.6,Sandstorms,Low ,motorcycle ,Urban ,0.11313708498984519,23,6,55
39,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,21,4,255
39,5.0,Stormy,Jam ,scooter ,Metropolitian ,0.09899494936611203,20,3,150
20,4.6,Fog,Medium ,motorcycle ,Urban ,0.056568542494928875,15,2,95
32,4.5,Sunny,Low ,motorcycle ,Metropolitian ,0.0848528137423864,22,3,120
26,4.8,Sunny,Jam ,scooter ,Metropolitian ,0.0848528137423864,21,0,80
33,4.6,Sandstorms,Low ,motorcycle ,Urban ,0.028284271247460042,9,0,115
39,4.1,Stormy,Jam ,scooter ,Metropolitian ,0.1979898987322341,20,3,195
20,5.0,Fog,Jam ,motorcycle ,Urban ,0.11313708498984519,21,3,205
21,4.6,Stormy,Jam ,motorcycle ,Urban ,0.09899494936612209,22,5,100
32,4.7,Cloudy,Jam ,motorcycle ,Urban ,0.08485281374238571,20,4,155
31,4.3,Sunny,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,20,1,185
39,4.6,Stormy,Low ,scooter ,Metropolitian ,0.014142135623735673,10,5,115
26,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.0707106781186633,17,2,120
24,4.9,Stormy,Medium ,scooter ,Urban ,0.0424264068711932,18,5,100
36,4.9,Sunny,Low ,motorcycle ,Urban ,0.028284271247458786,8,3,80
27,4.1,Windy,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,19,0,165
30,4.2,Fog,Medium ,van,Metropolitian ,0.11313708498984645,18,0,185
37,4.1,Fog,Jam ,scooter ,Metropolitian ,0.12727922061357855,19,4,230
21,4.7,Sunny,Low ,van,Metropolitian ,0.0848528137423864,23,3,95
31,4.7,Sunny,Low ,motorcycle ,Urban ,0.15556349186103965,23,5,125
27,4.8,Windy,Low ,scooter ,Metropolitian ,0.1838477631084997,23,2,80
39,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,0.1131370849898477,20,0,190
26,4.9,Cloudy,Jam ,motorcycle ,Urban ,0.15556349186103965,20,2,155
22,4.9,Fog,Low ,motorcycle ,Metropolitian ,0.15556349186103965,23,6,115
24,5.0,Sunny,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,19,4,100
35,4.2,Windy,Low ,motorcycle ,Metropolitian ,0.08485281374238571,22,2,165
32,4.8,Fog,Low ,motorcycle ,Metropolitian ,0.04242640687119446,23,4,140
20,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,0.12727922061358088,23,5,120
36,4.9,Windy,Low ,motorcycle ,Metropolitian ,0.014142135623735673,10,3,100
22,4.3,Windy,High ,motorcycle ,Metropolitian ,0.0282842712474619,11,3,190
32,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,22,2,215
20,4.6,Sandstorms,Medium ,motorcycle ,Urban ,0.042426406871192854,18,3,90
39,4.6,Windy,Low ,motorcycle ,Metropolitian ,0.028284271247468833,10,1,105
37,4.9,Sandstorms,Jam ,van,Metropolitian ,0.18384776310850975,19,6,135
23,3.2,Sunny,Low ,scooter ,Metropolitian ,0.18384776310849843,23,6,155
34,4.7,Cloudy,Low ,scooter ,Metropolitian ,0.028284271247468833,9,0,85
23,4.7,Windy,Jam ,scooter ,Metropolitian ,0.1131370849898476,21,0,105
37,4.0,Stormy,High ,motorcycle ,Metropolitian ,0.028284271247471345,12,0,170
39,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,22,3,155
25,4.8,Fog,Medium ,motorcycle ,Metropolitian ,0.0707106781186633,18,1,85
23,4.3,Cloudy,Jam ,scooter ,Metropolitian ,0.07071067811865325,20,2,160
22,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,0.09899494936612209,23,4,95
25,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.08485281374237887,19,6,145
27,4.8,Sunny,Low ,scooter ,Other,0.04242640687119446,22,5,75
33,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,0.028284271247458786,8,2,85
38,4.8,Sunny,Low ,motorcycle ,Urban ,0.04242640687119446,0,6,140
38,4.6,Fog,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,17,4,165
25,4.5,Sunny,High ,motorcycle ,Urban ,0.014142135623734417,11,3,80
39,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,0.09899494936611203,22,5,120
39,5.0,Sandstorms,Low ,motorcycle ,Metropolitian ,0.028284271247470093,10,4,105
37,4.4,Windy,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,19,6,210
20,4.0,Fog,Jam ,van,Metropolitian ,0.1131370849898477,19,4,170
28,4.3,Cloudy,Jam ,motorcycle ,Metropolitian ,0.07071067811866204,21,0,155
23,4.7,Cloudy,High ,motorcycle ,Metropolitian ,0.028284271247458786,11,2,115
27,4.5,Fog,Medium ,motorcycle ,Urban ,0.0707106781186633,18,3,50
33,4.1,Windy,Low ,motorcycle ,Metropolitian ,0.028284271247468833,9,3,105
32,4.8,Sandstorms,Low ,scooter ,Urban ,0.014142135623734417,10,4,145
36,4.8,Cloudy,Low ,motorcycle ,Urban ,0.1979898987322341,23,2,200
26,4.7,Sunny,Low ,motorcycle ,Other,0.028284271247458786,10,2,75
39,4.1,Sandstorms,Medium ,van,Metropolitian ,0.05656854249491757,16,0,155
26,4.7,Sunny,High ,scooter ,Metropolitian ,0.05656854249491757,13,0,75
31,4.8,Fog,Low ,scooter ,Metropolitian ,0.014142135623723113,8,3,80
39,4.6,Fog,Medium ,motorcycle ,Metropolitian ,0.18384776310850975,17,2,175
39,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,0.07071067811865477,22,1,75
36,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,0.07071067811865325,17,0,150
22,4.9,Fog,High ,motorcycle ,Metropolitian ,0.028284271247458786,11,1,140
26,5.0,Sandstorms,Low ,scooter ,Metropolitian ,0.09899494936611203,23,1,70
24,4.9,Stormy,Jam ,scooter ,Metropolitian ,0.07071067811865325,20,2,80
31,5.0,Fog,Jam ,scooter ,Urban ,0.12727922061358088,19,6,245
24,4.7,Sunny,Jam ,scooter ,Metropolitian ,0.09899494936611666,20,2,80
28,4.9,Sunny,Low ,motorcycle ,Metropolitian ,0.09899494936611666,23,0,125
33,4.2,Windy,Low ,motorcycle ,Metropolitian ,0.014142135623735673,8,3,120
32,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,0.07071067811865074,18,3,155
31,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,0.08485281374238891,17,0,140
26,4.7,Sandstorms,Medium ,scooter ,Metropolitian ,0.09899494936611203,18,1,145
30,4.6,Fog,Medium ,motorcycle ,Metropolitian ,0.1979898987322341,17,2,245
35,4.7,Sunny,Low ,motorcycle ,Urban ,0.0424264068711932,23,4,105
37,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,21,5,95
36,4.5,Sandstorms,Medium ,van,Metropolitian ,0.12727922061358088,18,2,135
28,4.3,Cloudy,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,21,2,170
35,3.5,Fog,Low ,scooter ,Metropolitian ,0.12727922061357083,22,0,33
36,5.0,Windy,Jam ,motorcycle ,Metropolitian ,0.08485281374238891,19,4,245
21,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,21,1,110
21,4.8,Fog,Medium ,van,Metropolitian ,0.09899494936611203,18,3,135
21,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,0.18384776310850096,18,5,125
37,4.2,Stormy,Jam ,motorcycle ,Urban ,0.0707106781186633,21,1,180
37,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,0.05656854249493013,17,0,135
36,4.5,Sunny,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,20,1,100
30,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,0.014142135623734417,8,6,120
29,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,0.028284271247458786,8,1,60
21,4.7,Cloudy,Jam ,scooter ,Metropolitian ,0.18384776310849843,20,2,170
31,4.1,Cloudy,Jam ,motorcycle ,Metropolitian ,0.11313708498984519,19,2,205
33,4.8,Sunny,Medium ,scooter ,Metropolitian ,0.09899494936612209,17,4,75
35,4.0,Stormy,High ,motorcycle ,Metropolitian ,0.05656854249492762,12,1,240
29,4.9,Windy,Low ,motorcycle ,Metropolitian ,0.028284271247468833,8,5,50
30,4.8,Windy,Medium ,motorcycle ,Metropolitian ,0.056568542494928875,15,5,130
26,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,19,0,135
22,4.9,Windy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,21,3,75
20,4.6,Fog,Low ,scooter ,Metropolitian ,0.014142135623735673,9,5,80
24,4.7,Stormy,Low ,scooter ,Metropolitian ,0.09899494936611956,22,4,70
37,4.2,Stormy,Jam ,scooter ,Urban ,0.09899494936611203,19,2,195
34,4.1,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,20,2,200
37,5.0,Stormy,Low ,scooter ,Metropolitian ,0.028284271247458786,9,4,145
25,4.8,Sunny,Low ,scooter ,Metropolitian ,0.028284271247458786,10,3,95
22,4.5,Cloudy,Medium ,motorcycle ,Urban ,0.04242640687119446,17,4,105
35,4.6,Sunny,Medium ,scooter ,Metropolitian ,0.12727922061357855,17,0,105
36,4.7,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623724367,8,6,125
22,4.3,Cloudy,Jam ,scooter ,Metropolitian ,0.15556349186103965,20,2,200
36,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,20,2,200
39,4.3,Sandstorms,Low ,motorcycle ,Urban ,0.042426406871191945,23,1,145
22,4.9,Windy,Low ,scooter ,Metropolitian ,0.18384776310850096,0,6,70
29,4.7,Sandstorms,Low ,scooter ,Metropolitian ,0.09899494936612209,23,2,95
27,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.08485281374238766,18,0,130
34,4.7,Windy,Low ,motorcycle ,Metropolitian ,0.1838477631085085,23,4,135
22,5.0,Sandstorms,Low ,scooter ,Urban ,0.09899494936612209,23,2,50
39,5.0,Windy,Low ,scooter ,Other,0.09899494936611203,23,2,75
25,4.9,Stormy,Low ,scooter ,Metropolitian ,0.07071067811865325,0,1,85
31,4.9,Sandstorms,Medium ,scooter ,Metropolitian ,0.15556349186103965,18,0,110
35,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,0.11313708498984519,20,4,130
37,5.0,Cloudy,Jam ,van,Metropolitian ,0.1838477631084997,19,1,215
36,4.9,Stormy,Jam ,scooter ,Metropolitian ,0.07071067811865325,21,6,125
30,4.6,Stormy,Low ,scooter ,Metropolitian ,0.15556349186103965,22,4,100
36,4.5,Sandstorms,Low ,scooter ,Urban ,0.1555634918610409,23,6,125
35,3.7,Sandstorms,Jam ,scooter ,Metropolitian ,0.1555634918610409,20,2,165
28,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,3,70
30,4.8,Stormy,Medium ,van,Urban ,0.05656854249492762,15,2,25
20,4.2,Windy,Low ,motorcycle ,Metropolitian ,0.0424264068711932,23,1,95
24,4.8,Sandstorms,Medium ,van,Metropolitian ,0.042426406871192854,17,5,105
34,4.3,Windy,Jam ,motorcycle ,Metropolitian ,0.11313708498984645,21,4,165
32,4.9,Fog,Medium ,van,Metropolitian ,0.0848528137423864,19,4,80
35,4.9,Sunny,Medium ,motorcycle ,Urban ,0.11313708498984645,17,1,150
31,4.6,Stormy,Low ,motorcycle ,Metropolitian ,0.0707106781186633,22,1,100
22,4.8,Fog,Jam ,scooter ,Metropolitian ,0.12727922061358088,19,2,195
38,3.7,Fog,Low ,scooter ,Metropolitian ,0.11313708498984519,22,2,195
21,4.0,Cloudy,Jam ,scooter ,Metropolitian ,0.15556349186104218,19,5,185
30,3.5,Windy,Medium ,scooter ,Metropolitian ,0.1979898987322341,17,2,185
38,5.0,Sunny,High ,motorcycle ,Metropolitian ,0.05656854249491757,12,5,125
20,4.9,Stormy,Medium ,scooter ,Metropolitian ,0.056568542494920084,16,6,105
29,4.3,Stormy,Low ,motorcycle ,Metropolitian ,0.0848528137423864,23,6,80
27,4.9,Stormy,Jam ,van,Metropolitian ,0.15556349186103965,20,2,125
21,4.2,Sunny,Jam ,motorcycle ,Metropolitian ,0.08485281374238891,19,3,245
20,4.9,Fog,Medium ,motorcycle ,Other,0.08485281374238891,17,4,135
24,4.6,Cloudy,Low ,scooter ,Metropolitian ,0.1131370849898565,22,5,135
33,4.9,Fog,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,17,3,195
20,5.0,Sandstorms,Low ,scooter ,Urban ,0.028284271247460042,9,4,60
25,4.5,Fog,Medium ,scooter ,Metropolitian ,0.1131370849898477,18,4,145
26,4.8,Stormy,Low ,motorcycle ,Urban ,0.0707106781186633,22,1,50
20,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,0.04242640687119446,20,2,135
23,4.6,Windy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,20,5,180
34,3.6,Stormy,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,21,6,195
38,4.8,Cloudy,Low ,scooter ,Metropolitian ,0.12727922061358088,23,6,125
37,4.9,Sandstorms,Jam ,van,Urban ,0.04242640687119446,21,3,150
21,4.5,Sunny,Medium ,scooter ,Metropolitian ,0.12727922061357855,18,4,55
23,4.8,Sunny,Low ,scooter ,Metropolitian ,0.014142135623735673,8,4,120
21,5.0,Sandstorms,High ,motorcycle ,Metropolitian ,0.014142135623733162,11,4,110
28,4.9,Windy,Low ,scooter ,Metropolitian ,0.014142135623734417,8,1,60
35,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,20,0,185
21,4.7,Cloudy,Low ,motorcycle ,Urban ,0.028284271247468833,8,3,80
33,4.4,Fog,Low ,scooter ,Metropolitian ,0.15556349186103965,22,0,160
30,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,18,3,130
35,4.4,Sandstorms,Jam ,scooter ,Metropolitian ,0.07071067811865325,19,6,165
36,5.0,Cloudy,Jam ,van,Metropolitian ,0.042426406871191945,19,2,180
30,4.7,Sunny,Low ,van,Urban ,0.028284271247468833,10,2,50
20,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,0.028284271247468833,10,1,120
22,4.9,Windy,High ,motorcycle ,Metropolitian ,0.05656854249491757,14,1,130
28,4.9,Fog,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,20,1,220
35,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.15556349186104218,20,4,205
34,4.5,Sunny,Low ,motorcycle ,Other,0.014142135623723113,8,4,100
31,4.6,Windy,Medium ,scooter ,Other,0.0848528137423864,18,5,125
29,4.6,Fog,Medium ,motorcycle ,Metropolitian ,0.09899494936612209,18,2,140
21,4.9,Cloudy,Jam ,motorcycle ,Urban ,0.04242640687118441,21,6,100
20,4.9,Fog,Medium ,scooter ,Metropolitian ,0.12727922061358088,18,2,185
23,4.1,Windy,Jam ,motorcycle ,Urban ,0.1131370849898476,21,0,170
27,4.5,Sunny,Medium ,scooter ,Metropolitian ,0.15556349186104046,17,6,65
23,4.7,Windy,Jam ,motorcycle ,Metropolitian ,0.1131370849898476,20,3,32
29,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,0.05656854249492762,15,3,125
25,4.7,Fog,Jam ,van,Urban ,0.12727922061358088,20,6,170
38,4.8,Fog,Low ,motorcycle ,Urban ,0.08485281374238891,22,2,80
22,4.8,Sandstorms,Low ,scooter ,Metropolitian ,0.07071067811865074,22,0,80
30,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,20,6,145
23,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,17,1,32
39,4.9,Windy,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,18,5,235
38,4.7,Fog,Jam ,scooter ,Metropolitian ,0.15556349186103965,19,5,185
39,4.6,Fog,Low ,scooter ,Metropolitian ,0.028284271247458786,8,0,16
23,4.6,Cloudy,Low ,scooter ,Metropolitian ,0.12727922061357083,22,5,115
33,4.6,Fog,Medium ,motorcycle ,Urban ,0.15556349186103965,18,0,43
33,4.8,Cloudy,Medium ,scooter ,Metropolitian ,0.09899494936612209,17,5,205
31,4.8,Stormy,Low ,scooter ,Urban ,0.014142135623733162,10,4,105
29,4.1,Sandstorms,Low ,motorcycle ,Urban ,0.0848528137423864,22,6,90
29,4.8,Fog,Low ,scooter ,Metropolitian ,0.09899494936612083,23,2,105
35,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,0.09899494936612209,22,0,100
36,4.7,Windy,Medium ,scooter ,Urban ,0.08485281374238891,17,6,140
23,5.0,Stormy,Medium ,motorcycle ,Metropolitian ,0.1838477631085085,18,4,105
34,4.2,Windy,Jam ,scooter ,Other,0.15556349186103965,20,6,160
36,4.9,Stormy,Low ,motorcycle ,Metropolitian ,0.07071067811865325,22,6,110
22,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.07071067811866204,21,3,130
38,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,0.1555634918610497,18,2,160
34,4.6,Sunny,Low ,motorcycle ,Metropolitian ,0.12727922061357083,23,6,110
32,4.6,Sandstorms,Medium ,scooter ,Urban ,0.1131370849898476,18,4,120
29,4.9,Fog,Low ,motorcycle ,Metropolitian ,0.09899494936611078,23,3,115
24,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,21,6,150
33,4.9,Sunny,Low ,van,Urban ,0.1555634918610409,22,5,120
38,4.4,Windy,High ,scooter ,Metropolitian ,0.028284271247458786,11,5,160
28,4.7,Cloudy,Jam ,scooter ,Metropolitian ,0.04242640687119446,21,5,115
23,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,0.028284271247461298,8,5,120
30,4.6,Fog,Jam ,scooter ,Metropolitian ,0.08485281374238766,19,5,190
35,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,20,3,200
37,4.6,Windy,Medium ,motorcycle ,Urban ,0.09899494936611203,18,6,185
20,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.08485281374238891,19,4,95
39,4.5,Cloudy,Low ,motorcycle ,Urban ,0.11313708498984519,22,2,155
25,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.09899494936611666,20,2,185
34,4.7,Fog,Jam ,motorcycle ,Urban ,0.09899494936611666,20,2,215
21,4.7,Fog,Low ,van,Metropolitian ,0.0848528137423864,22,2,60
38,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.0707106781186633,20,6,165
39,4.8,Sunny,Medium ,scooter ,Metropolitian ,0.1838477631084997,18,2,29
31,5.0,Sunny,Jam ,motorcycle ,Metropolitian ,0.18384776310850096,21,3,210
22,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.08485281374237635,20,3,125
30,4.9,Fog,Medium ,motorcycle ,Urban ,0.04242640687119446,18,4,75
39,5.0,Fog,Low ,motorcycle ,Urban ,0.08485281374238891,23,3,135
24,4.9,Sandstorms,Low ,van,Urban ,0.12727922061357855,22,2,55
22,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,0.0707106781186633,22,1,110
29,4.8,Windy,Medium ,scooter ,Metropolitian ,0.04242640687119446,17,0,135
34,4.6,Cloudy,Low ,scooter ,Urban ,0.014142135623735673,10,0,85
35,4.9,Windy,Low ,motorcycle ,Metropolitian ,0.12727922061357083,23,5,100
20,4.6,Fog,Jam ,scooter ,Metropolitian ,0.1131370849898565,20,4,190
38,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,20,3,165
20,4.5,Stormy,High ,motorcycle ,Urban ,0.05656854249491757,12,1,65
35,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,0.05656854249491757,16,6,85
27,4.1,Cloudy,Jam ,motorcycle ,Metropolitian ,0.1838477631085085,21,4,160
21,4.8,Sandstorms,Medium ,van,Metropolitian ,0.09899494936611203,18,6,120
30,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,19,2,245
22,4.9,Windy,Low ,motorcycle ,Metropolitian ,0.15556349186103965,22,2,95
22,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,19,6,170
23,4.6,Sandstorms,Low ,motorcycle ,Urban ,0.18384776310849843,22,4,85
34,5.0,Windy,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,19,4,155
22,4.7,Stormy,Low ,motorcycle ,Metropolitian ,0.09899494936612209,23,3,110
30,4.7,Windy,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,18,2,180
35,4.1,Windy,Low ,motorcycle ,Urban ,0.028284271247458786,8,5,170
24,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,53.054116034630184,17,4,125
23,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,0.1838477631085085,19,2,120
26,4.4,Fog,Medium ,van,Metropolitian ,0.11313708498984519,17,4,37
28,4.9,Stormy,Low ,motorcycle ,Metropolitian ,0.1131370849898477,22,1,75
33,4.9,Cloudy,High ,motorcycle ,Urban ,0.028284271247458786,11,3,145
25,5.0,Windy,Jam ,scooter ,Other,0.15556349186104046,19,6,115
36,4.9,Sunny,Low ,van,Metropolitian ,0.0707106781186633,23,0,90
26,4.6,Fog,Jam ,scooter ,Metropolitian ,0.1979898987322341,19,4,185
30,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,0.15556349186103965,22,1,85
24,4.5,Stormy,Low ,scooter ,Urban ,0.014142135623725625,9,5,90
32,4.1,Windy,Jam ,motorcycle ,Urban ,0.1131370849898477,22,0,195
22,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,20,5,185
35,3.5,Windy,Jam ,scooter ,Urban ,0.1131370849898476,19,1,170
28,3.5,Sunny,Low ,motorcycle ,Metropolitian ,0.12727922061358088,22,1,175
25,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,0.11313708498984645,22,4,75
31,4.9,Stormy,High ,motorcycle ,Urban ,0.05656854249491883,12,5,125
38,4.4,Cloudy,Medium ,motorcycle ,Urban ,0.1838477631085085,19,3,215
34,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.1979898987322341,20,1,240
23,4.7,Windy,High ,van,Urban ,0.05656854249492762,14,0,110
20,4.6,Sandstorms,Medium ,van,Urban ,0.12727922061358088,18,3,135
33,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,18,6,170
21,4.6,Fog,Low ,scooter ,Urban ,0.12727922061357083,23,1,100
28,5.0,Cloudy,Jam ,van,Other,0.1131370849898477,19,5,210
22,4.2,Windy,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,17,2,180
